특징,밴드,정규화,모델,학습 정확도 (Trial),학습 정확도 (Epoch),테스트 정확도 (Trial),테스트 정확도 (Epoch)
F_de_3d_T8,gamma,None,Random Forest,0.6933,0.5906,0.48,0.4729
F_dasm_3d19,theta,norm2,XGBoost,0.9467,0.7023,0.44,0.4729
F_rasm_3d_8rm,beta,None,KNN,0.9933,0.7103,0.4,0.4729
F_dasm_3d_10rm,theta,norm3,XGBoost,0.78,0.668,0.46,0.4729
F_peak_3d_Cz,delta,norm2,Random Forest,0.82,0.5903,0.48,0.4729
F_rasm_3d_10rm,alpha,norm3,Random Forest,0.7933,0.6938,0.49,0.4729
F_de_3d_8rm,all,None,Random Forest,0.8133,0.7414,0.49,0.4729
F_mean_3d_3area,gamma,norm3,Logistic Regression,0.5667,0.5593,0.46,0.4729
F_peak_3d_3area,beta,norm3,KNN,0.9333,0.714,0.44,0.4729
F_mean_3d_3area,delta,None,XGBoost,0.7467,0.6278,0.47,0.4729
F_mean_3d,theta,norm2,Random Forest,0.88,0.6752,0.5,0.4729
F_mean_3d_3area,delta,None,Random Forest,0.7667,0.6159,0.48,0.4729
F_dasm_3d,gamma,None,Random Forest,0.7933,0.6828,0.5,0.4729
F_mean_3d19,all,None,Linear SVM,0.8733,0.7703,0.47,0.4729
F_mean_3d_3area,beta,norm3,Linear SVM,0.6333,0.5522,0.45,0.4729
F_mean_3d_T7,delta,None,Random Forest,0.6667,0.5959,0.48,0.4729
F_median_3d_C3,alpha,None,Logistic Regression,0.5333,0.5248,0.43,0.4729
F_peak_3d_Fp1,delta,None,Linear SVM,0.5133,0.523,0.49,0.4729
F_de_3d_1area,all,None,Linear SVM,0.6733,0.588,0.47,0.4729
F_de_3d_1area,alpha,None,Ensemble (Majority Vote),0.6933,0.6361,0.49,0.4729
F_de_3d_F7,beta,None,XGBoost,0.6267,0.5855,0.44,0.4729
F_median_3d,gamma,norm2,KNN,0.9667,0.7018,0.45,0.4729
F_mean_3d_F7,delta,None,Random Forest,0.7,0.5986,0.45,0.4729
F_de_3d_C3,theta,None,Logistic Regression,0.5267,0.5191,0.46,0.4729
F_de_3d_F7,theta,None,Random Forest,0.7133,0.5979,0.45,0.4729
F_de_3d_F4,delta,None,XGBoost,0.6667,0.5956,0.46,0.4729
F_de_3d_10rm,gamma,None,XGBoost,0.8333,0.723,0.46,0.4729
F_median_3d_8rm,beta,None,XGBoost,0.8,0.6917,0.46,0.4729
F_mean_3d_F4,delta,None,Ensemble (Majority Vote),0.7533,0.6221,0.45,0.4729
F_median_3d_Cz,theta,None,Ensemble (Majority Vote),0.7333,0.6264,0.5,0.4729
F_mean_3d_F7,theta,None,Random Forest,0.6533,0.6,0.47,0.4729
F_mean_3d_Fp1,all,None,Logistic Regression,0.6467,0.5743,0.47,0.4729
F_median_3d_Cz,beta,None,Ensemble (Majority Vote),0.76,0.6329,0.48,0.4729
F_peak_3d_F3,gamma,None,Ensemble (Majority Vote),0.7067,0.6193,0.49,0.4729
F_de_3d_10rm,theta,None,XGBoost,0.82,0.7074,0.45,0.4729
F_mean_3d_Fp2,beta,None,Logistic Regression,0.5533,0.5359,0.46,0.4729
F_de_3d_F8,all,norm3,KNN,0.96,0.731,0.44,0.4729
F_median_3d_10rm,delta,norm3,Linear SVM,0.7533,0.629,0.45,0.4729
F_mean_3d_Fz,all,norm3,Logistic Regression,0.64,0.5733,0.47,0.4729
F_peak_3d_2area,gamma,norm3,XGBoost,0.6933,0.6159,0.47,0.4729
F_peak_3d_T8,theta,None,Linear SVM,0.5133,0.526,0.47,0.4729
F_median_3d_F4,gamma,None,Random Forest,0.6667,0.6,0.44,0.4729
F_mean_3d_T7,beta,None,Ensemble (Majority Vote),0.7667,0.637,0.45,0.4729
F_mean_3d_1area,all,None,Logistic Regression,0.6467,0.58,0.47,0.4729
F_mean_3d_T8,delta,None,XGBoost,0.64,0.5821,0.46,0.4729
F_de_3d_8rm,gamma,norm3,Ensemble (Majority Vote),0.8067,0.7069,0.49,0.4729
F_peak_3d_C4,alpha,None,Logistic Regression,0.54,0.5326,0.48,0.4729
F_median_3d_F4,alpha,None,Random Forest,0.6533,0.5772,0.49,0.4729
F_mean_3d_F3,all,norm3,KNN,0.9667,0.717,0.49,0.4729
F_de_3d,theta,norm3,XGBoost,0.8267,0.7228,0.46,0.4729
F_de_3d_10rm,beta,norm3,Linear SVM,0.6467,0.5929,0.48,0.4714
F_dasm_3d_8rm,gamma,None,XGBoost,0.7933,0.6708,0.47,0.4714
F_mean_3d_8rm,theta,None,KNN,0.9667,0.7462,0.44,0.4714
F_median_3d_2area,alpha,norm2,Ensemble (Majority Vote),0.8533,0.6372,0.46,0.4714
F_rasm_3d19,all,None,Random Forest,0.9333,0.7807,0.47,0.4714
F_peak_3d19,alpha,norm3,KNN,0.9667,0.8023,0.47,0.4714
F_peak_3d19,beta,None,KNN,1.0,0.82,0.47,0.4714
F_dasm_3d19,theta,None,Random Forest,0.7933,0.6931,0.47,0.4714
F_peak_3d_Fp1,theta,None,KNN,0.9667,0.6924,0.48,0.4714
F_mean_3d_F8,delta,None,Random Forest,0.72,0.5966,0.47,0.4714
F_de_3d_2area,theta,norm3,Linear SVM,0.5267,0.5292,0.43,0.4714
F_median_3d_1area,theta,None,Random Forest,0.62,0.594,0.46,0.4714
F_median_3d_F4,all,None,XGBoost,0.8333,0.6874,0.51,0.4714
F_mean_3d_8rm,delta,None,Random Forest,0.7933,0.6566,0.5,0.4714
F_median_3d19,delta,None,Logistic Regression,0.72,0.6211,0.42,0.4714
F_mean_3d,all,norm3,Ensemble (Majority Vote),0.92,0.8122,0.45,0.4714
F_mean_3d_C3,all,None,Ensemble (Majority Vote),0.76,0.6802,0.46,0.4714
F_mean_3d_F7,alpha,None,KNN,0.9733,0.7016,0.49,0.4714
F_peak_3d,alpha,None,Random Forest,0.74,0.68,0.45,0.4714
F_de_3d_Fz,all,norm3,KNN,0.9867,0.7349,0.43,0.4714
F_de_3d_F4,theta,None,KNN,0.9733,0.7048,0.46,0.4714
F_median_3d_F3,beta,norm3,Random Forest,0.7867,0.5876,0.39,0.4714
F_mean_3d_8rm,theta,norm2,Ensemble (Majority Vote),0.88,0.666,0.48,0.4714
F_mean_3d_C3,gamma,None,XGBoost,0.6133,0.5754,0.45,0.4714
F_median_3d_T7,gamma,None,KNN,0.9667,0.7034,0.45,0.4714
F_de_3d19,gamma,None,Random Forest,0.8,0.6837,0.52,0.4714
F_rasm_3d_10rm,alpha,norm3,XGBoost,0.8733,0.7239,0.48,0.4714
F_median_3d_C3,all,None,Ensemble (Majority Vote),0.8133,0.6851,0.47,0.4714
F_rasm_3d_10rm,gamma,norm3,KNN,0.9733,0.7772,0.45,0.4714
F_rasm_3d_8rm,all,norm3,Random Forest,0.8267,0.7593,0.4,0.4714
F_de_3d_F4,gamma,None,Logistic Regression,0.54,0.5255,0.46,0.4714
F_de_3d_3area,theta,None,Ensemble (Majority Vote),0.7333,0.6464,0.47,0.4714
F_mean_3d_C3,delta,None,XGBoost,0.6133,0.5791,0.44,0.4714
F_mean_3d_8rm,theta,norm2,Random Forest,0.8733,0.6556,0.44,0.4714
F_mean_3d_T7,all,None,Linear SVM,0.6,0.552,0.45,0.4714
F_de_3d_Fz,all,None,Random Forest,0.7533,0.6563,0.51,0.4714
F_de_3d_2area,gamma,norm3,Ensemble (Majority Vote),0.78,0.6384,0.47,0.4714
F_median_3d_F3,beta,norm2,Random Forest,0.7867,0.5876,0.39,0.4714
F_median_3d_10rm,gamma,None,Linear SVM,0.6867,0.5943,0.42,0.4714
F_peak_3d_8rm,delta,norm2,XGBoost,0.8533,0.654,0.45,0.4714
F_dasm_3d,theta,None,KNN,0.98,0.7621,0.48,0.4714
F_peak_3d_C4,all,norm2,Linear SVM,0.5133,0.4979,0.47,0.4714
F_median_3d_F8,beta,norm3,Ensemble (Majority Vote),0.8067,0.6002,0.43,0.4714
F_median_3d_F8,beta,norm2,Ensemble (Majority Vote),0.8067,0.6002,0.43,0.4714
F_median_3d_F4,gamma,None,XGBoost,0.6667,0.5897,0.44,0.4714
F_de_3d_C3,gamma,None,Linear SVM,0.4933,0.5011,0.47,0.4714
F_rasm_3d_3area,beta,None,KNN,0.9533,0.6871,0.47,0.4714
F_median_3d_1area,alpha,None,KNN,0.9667,0.709,0.46,0.4714
F_de_3d_F8,gamma,None,Ensemble (Majority Vote),0.7867,0.648,0.46,0.4714
F_mean_3d_10rm,gamma,norm3,Ensemble (Majority Vote),0.76,0.6823,0.45,0.4714
F_median_3d_10rm,theta,norm2,KNN,0.9867,0.6798,0.46,0.4714
F_rasm_3d,delta,norm3,KNN,0.9867,0.7855,0.47,0.4714
F_peak_3d_Fp2,theta,None,Random Forest,0.6533,0.5913,0.46,0.4714
F_de_3d19,delta,None,Random Forest,0.7867,0.6715,0.45,0.4714
F_peak_3d_1area,delta,None,Linear SVM,0.5333,0.5198,0.5,0.4714
F_median_3d19,all,None,Ensemble (Majority Vote),0.9467,0.8611,0.53,0.4714
F_mean_3d_1area,all,norm3,Random Forest,0.7867,0.6531,0.5,0.4714
F_de_3d_Fp1,all,None,KNN,0.9733,0.7674,0.43,0.4714
F_dasm_3d19,beta,norm3,KNN,0.9933,0.8057,0.46,0.4714
F_peak_3d_2area,gamma,norm3,KNN,0.9667,0.7099,0.51,0.4714
F_de_3d_F3,all,norm2,KNN,0.9867,0.7021,0.44,0.4714
F_mean_3d_C4,theta,norm2,Random Forest,0.7133,0.5816,0.44,0.4714
F_mean_3d_2area,beta,None,Random Forest,0.66,0.6124,0.45,0.4714
F_mean_3d_C4,theta,norm3,Random Forest,0.7133,0.5816,0.44,0.4714
F_median_3d_10rm,delta,norm3,Random Forest,0.8533,0.6754,0.43,0.4714
F_peak_3d_2area,gamma,norm3,Linear SVM,0.5933,0.5554,0.44,0.4714
F_median_3d_3area,alpha,norm2,Ensemble (Majority Vote),0.7933,0.6391,0.44,0.4714
F_de_3d_Fp1,beta,None,XGBoost,0.6333,0.6,0.48,0.4714
F_de_3d_2area,gamma,norm3,Random Forest,0.7933,0.6221,0.46,0.4714
F_rasm_3d19,beta,None,KNN,0.98,0.7409,0.46,0.4714
F_de_3d,delta,norm2,Ensemble (Majority Vote),0.84,0.6837,0.44,0.4714
F_mean_3d_1area,delta,None,Random Forest,0.7133,0.5897,0.47,0.4714
F_mean_3d_2area,theta,norm3,Ensemble (Majority Vote),0.7067,0.6106,0.48,0.4714
F_median_3d_10rm,theta,norm3,Logistic Regression,0.6467,0.5846,0.4,0.4714
F_de_3d_C4,beta,None,Random Forest,0.6867,0.5949,0.48,0.4714
F_mean_3d_Fp2,beta,None,XGBoost,0.68,0.5876,0.47,0.4714
F_dasm_3d,all,None,Logistic Regression,0.7267,0.6566,0.46,0.4714
F_peak_3d,all,None,Logistic Regression,0.8267,0.7214,0.45,0.4714
F_mean_3d,all,None,Logistic Regression,0.8067,0.6917,0.47,0.4714
F_de_3d_T8,all,norm3,Linear SVM,0.5733,0.5614,0.45,0.4714
F_dasm_3d,beta,None,KNN,0.9867,0.7593,0.44,0.4714
F_mean_3d_2area,alpha,norm3,Linear SVM,0.54,0.5285,0.48,0.4714
F_median_3d_10rm,gamma,norm3,Linear SVM,0.7133,0.6124,0.47,0.4714
F_mean_3d_T7,all,norm2,Random Forest,0.9133,0.6637,0.43,0.4714
F_mean_3d_10rm,theta,norm2,Random Forest,0.8533,0.6614,0.42,0.4714
F_rasm_3d_8rm,alpha,norm3,Linear SVM,0.6067,0.5398,0.43,0.4714
F_peak_3d_2area,theta,None,XGBoost,0.7333,0.6198,0.48,0.4714
F_mean_3d_Fp1,beta,None,Random Forest,0.7,0.6133,0.51,0.4714
F_median_3d,delta,None,Logistic Regression,0.7267,0.6168,0.46,0.4714
F_peak_3d,gamma,None,Logistic Regression,0.6267,0.6094,0.47,0.4714
F_mean_3d_T7,theta,None,Linear SVM,0.56,0.5205,0.47,0.4714
F_mean_3d_3area,theta,norm2,Ensemble (Majority Vote),0.76,0.626,0.4,0.4714
F_rasm_3d_10rm,beta,norm3,XGBoost,0.88,0.7278,0.42,0.4714
F_de_3d,delta,norm3,Linear SVM,0.7467,0.6423,0.5,0.4714
F_median_3d_Fp1,theta,norm2,KNN,0.9867,0.6807,0.43,0.4714
F_median_3d_Fp1,theta,norm3,KNN,0.9867,0.6807,0.43,0.4714
F_dasm_3d_8rm,gamma,norm3,Logistic Regression,0.6067,0.5821,0.47,0.4714
F_de_3d_10rm,gamma,None,Linear SVM,0.6133,0.5908,0.47,0.47
F_mean_3d_T7,all,None,KNN,0.9733,0.7349,0.46,0.47
F_median_3d_F3,alpha,None,Random Forest,0.6467,0.592,0.46,0.47
F_peak_3d_3area,beta,None,KNN,0.9667,0.74,0.43,0.47
F_median_3d_Fp2,theta,None,Random Forest,0.6667,0.5945,0.47,0.47
F_rasm_3d_10rm,delta,None,KNN,0.9933,0.7343,0.41,0.47
F_de_3d_8rm,gamma,None,KNN,0.9667,0.7706,0.44,0.47
F_de_3d_T8,all,None,Random Forest,0.7867,0.6591,0.53,0.47
F_mean_3d_Fz,all,None,Logistic Regression,0.62,0.568,0.46,0.47
F_peak_3d_C3,delta,norm3,Random Forest,0.7933,0.5798,0.43,0.47
F_mean_3d_1area,delta,None,KNN,0.98,0.6926,0.46,0.47
F_median_3d_8rm,gamma,None,Ensemble (Majority Vote),0.8733,0.7055,0.49,0.47
F_median_3d_F8,delta,None,KNN,0.9667,0.6989,0.47,0.47
F_median_3d_2area,all,None,XGBoost,0.9467,0.7685,0.47,0.47
F_mean_3d,theta,norm3,Random Forest,0.82,0.6669,0.48,0.47
F_mean_3d_T7,delta,None,XGBoost,0.6267,0.5752,0.47,0.47
F_peak_3d_10rm,alpha,norm3,XGBoost,0.8667,0.7067,0.46,0.47
F_de_3d_Cz,theta,None,Logistic Regression,0.5533,0.5331,0.47,0.47
F_mean_3d_T8,delta,None,Linear SVM,0.4933,0.5168,0.48,0.47
F_dasm_3d19,all,norm3,KNN,0.9933,0.9055,0.48,0.47
F_de_3d_2area,theta,norm3,Random Forest,0.7533,0.6028,0.51,0.47
F_peak_3d_Fz,theta,norm2,KNN,1.0,0.6913,0.43,0.47
F_de_3d_Fp1,delta,None,Random Forest,0.6467,0.5926,0.48,0.47
F_de_3d_2area,gamma,None,KNN,0.96,0.7198,0.44,0.47
F_rasm_3d,beta,norm3,XGBoost,0.9267,0.7402,0.42,0.47
F_median_3d19,beta,norm3,XGBoost,0.9133,0.7743,0.47,0.47
F_rasm_3d_10rm,alpha,None,XGBoost,0.8467,0.6591,0.44,0.47
F_de_3d_F4,alpha,None,XGBoost,0.64,0.5779,0.48,0.47
F_peak_3d19,beta,norm3,KNN,0.9933,0.814,0.54,0.47
F_median_3d_F4,beta,norm3,Random Forest,0.7,0.5805,0.38,0.47
F_median_3d_F4,beta,norm2,Random Forest,0.7,0.5805,0.38,0.47
F_mean_3d_8rm,all,None,Ensemble (Majority Vote),0.9133,0.797,0.47,0.47
F_peak_3d_Fz,theta,norm3,KNN,1.0,0.6913,0.43,0.47
F_mean_3d_2area,all,norm3,Ensemble (Majority Vote),0.8533,0.7037,0.45,0.47
F_peak_3d_T8,theta,None,Random Forest,0.7133,0.5874,0.47,0.47
F_median_3d_F4,beta,None,Linear SVM,0.4667,0.5113,0.47,0.47
F_peak_3d_C3,delta,norm2,Random Forest,0.7933,0.5798,0.43,0.47
F_median_3d_3area,all,None,Ensemble (Majority Vote),0.8867,0.7398,0.47,0.47
F_median_3d_2area,all,None,Random Forest,0.78,0.6834,0.48,0.47
F_peak_3d19,gamma,norm3,Logistic Regression,0.7,0.6389,0.45,0.47
F_mean_3d19,all,norm3,Random Forest,0.8867,0.7529,0.46,0.47
F_rasm_3d_10rm,alpha,None,Logistic Regression,0.52,0.5202,0.41,0.47
F_de_3d_F8,gamma,None,Random Forest,0.64,0.5977,0.5,0.47
F_de_3d_F8,all,None,Linear SVM,0.6133,0.5575,0.46,0.47
F_mean_3d_C3,delta,None,Ensemble (Majority Vote),0.7467,0.6326,0.47,0.47
F_median_3d_10rm,theta,norm3,Linear SVM,0.66,0.5938,0.38,0.47
F_mean_3d_F4,beta,None,XGBoost,0.6333,0.5722,0.47,0.47
F_peak_3d_10rm,theta,norm3,Ensemble (Majority Vote),0.7933,0.6878,0.48,0.47
F_peak_3d_Fz,alpha,norm2,KNN,0.9867,0.6857,0.46,0.47
F_peak_3d_Fz,alpha,norm3,KNN,0.9867,0.6857,0.46,0.47
F_de_3d_1area,delta,None,Ensemble (Majority Vote),0.6933,0.6156,0.43,0.47
F_mean_3d_10rm,gamma,None,Random Forest,0.7267,0.6703,0.45,0.47
F_mean_3d_8rm,gamma,None,Linear SVM,0.6133,0.5828,0.46,0.47
F_de_3d_F8,beta,None,Random Forest,0.6933,0.5924,0.42,0.47
F_peak_3d_3area,theta,None,Ensemble (Majority Vote),0.8,0.6554,0.44,0.47
F_mean_3d19,delta,norm3,Logistic Regression,0.7467,0.628,0.45,0.47
F_mean_3d_Fp1,delta,None,KNN,0.98,0.6963,0.46,0.47
F_peak_3d_Cz,all,None,Ensemble (Majority Vote),0.84,0.692,0.47,0.47
F_rasm_3d19,beta,None,Ensemble (Majority Vote),0.88,0.7062,0.47,0.47
F_median_3d_2area,gamma,norm3,KNN,0.96,0.7041,0.48,0.47
F_de_3d,all,None,KNN,0.98,0.8628,0.45,0.47
F_mean_3d_Fz,all,norm3,Linear SVM,0.6333,0.574,0.46,0.47
F_de_3d_F3,all,norm3,XGBoost,0.8533,0.6908,0.46,0.47
F_mean_3d_2area,alpha,norm3,Random Forest,0.7667,0.611,0.47,0.47
F_median_3d_10rm,delta,norm3,XGBoost,0.9133,0.7301,0.46,0.47
F_de_3d_Fp1,all,norm3,KNN,0.9733,0.7347,0.46,0.47
F_mean_3d_T8,beta,None,Ensemble (Majority Vote),0.7333,0.6179,0.44,0.47
F_rasm_3d_8rm,all,norm3,KNN,0.96,0.7448,0.46,0.47
F_mean_3d_2area,all,norm3,KNN,0.9867,0.752,0.45,0.47
F_peak_3d_T8,theta,None,XGBoost,0.6867,0.5864,0.45,0.47
F_median_3d_F7,all,None,Ensemble (Majority Vote),0.8067,0.697,0.5,0.47
F_de_3d19,delta,None,Logistic Regression,0.6867,0.6205,0.46,0.47
F_de_3d_Fz,alpha,None,Random Forest,0.6533,0.5899,0.47,0.47
F_peak_3d_F4,gamma,norm3,XGBoost,0.5533,0.5593,0.45,0.47
F_mean_3d_10rm,beta,norm3,Random Forest,0.8333,0.677,0.48,0.47
F_mean_3d_1area,delta,None,Ensemble (Majority Vote),0.74,0.626,0.47,0.47
F_peak_3d19,theta,None,Linear SVM,0.7267,0.6434,0.46,0.47
F_de_3d_F7,theta,None,XGBoost,0.72,0.588,0.46,0.47
F_rasm_3d19,alpha,norm3,Random Forest,0.8333,0.7329,0.48,0.47
F_median_3d_T8,gamma,None,Ensemble (Majority Vote),0.7533,0.6347,0.47,0.47
F_peak_3d_Cz,all,norm3,Ensemble (Majority Vote),0.8133,0.669,0.43,0.47
F_mean_3d19,theta,norm3,Random Forest,0.8933,0.6956,0.47,0.47
F_de_3d_Cz,theta,None,XGBoost,0.64,0.5768,0.4,0.47
F_mean_3d_F3,all,norm3,Logistic Regression,0.5933,0.5683,0.46,0.47
F_mean_3d_2area,gamma,norm3,Ensemble (Majority Vote),0.7333,0.6336,0.48,0.47
F_mean_3d,theta,None,Ensemble (Majority Vote),0.84,0.7069,0.46,0.47
F_mean_3d,theta,None,Linear SVM,0.68,0.597,0.45,0.47
F_median_3d_8rm,gamma,None,XGBoost,0.8667,0.7154,0.51,0.47
F_de_3d_3area,all,None,Logistic Regression,0.6867,0.6085,0.47,0.47
F_de_3d,all,None,Random Forest,0.82,0.7425,0.47,0.47
F_median_3d_F4,all,None,Ensemble (Majority Vote),0.7867,0.6657,0.5,0.47
F_peak_3d_F4,gamma,norm2,XGBoost,0.5533,0.5593,0.45,0.47
F_de_3d_Fp1,delta,None,Logistic Regression,0.5,0.517,0.45,0.4686
F_de_3d_3area,beta,norm3,Logistic Regression,0.5667,0.5377,0.46,0.4686
F_de_3d_Fp1,delta,None,Linear SVM,0.5,0.5163,0.45,0.4686
F_rasm_3d,alpha,None,Random Forest,0.8067,0.6566,0.44,0.4686
F_de_3d,delta,norm3,KNN,0.98,0.7885,0.47,0.4686
F_mean_3d_F4,all,None,Ensemble (Majority Vote),0.8133,0.6782,0.52,0.4686
F_mean_3d_T7,alpha,norm2,XGBoost,0.7067,0.5497,0.44,0.4686
F_peak_3d_2area,gamma,norm3,Ensemble (Majority Vote),0.7733,0.649,0.47,0.4686
F_peak_3d_C4,delta,norm2,Ensemble (Majority Vote),0.6267,0.591,0.45,0.4686
F_mean_3d_T7,alpha,norm3,KNN,0.98,0.6802,0.41,0.4686
F_mean_3d_T7,alpha,norm3,XGBoost,0.7067,0.5497,0.44,0.4686
F_median_3d_F7,delta,norm2,Ensemble (Majority Vote),0.6667,0.6069,0.5,0.4686
F_median_3d_3area,delta,None,Ensemble (Majority Vote),0.7667,0.6382,0.44,0.4686
F_median_3d_F7,delta,norm3,Ensemble (Majority Vote),0.6667,0.6069,0.5,0.4686
F_mean_3d19,delta,None,KNN,1.0,0.7945,0.45,0.4686
F_mean_3d_T7,theta,None,Logistic Regression,0.5467,0.5186,0.47,0.4686
F_median_3d,all,None,KNN,0.9933,0.8515,0.43,0.4686
F_de_3d19,gamma,norm3,Random Forest,0.8467,0.7037,0.44,0.4686
F_de_3d_Cz,theta,None,Linear SVM,0.5533,0.5345,0.47,0.4686
F_de_3d,gamma,norm3,Ensemble (Majority Vote),0.8267,0.7186,0.43,0.4686
F_peak_3d_10rm,alpha,None,KNN,0.9867,0.7947,0.48,0.4686
F_mean_3d_Fz,all,None,Ensemble (Majority Vote),0.8267,0.683,0.5,0.4686
F_de_3d_F4,alpha,None,Random Forest,0.62,0.5816,0.47,0.4686
F_peak_3d_C4,delta,norm3,Ensemble (Majority Vote),0.6267,0.591,0.45,0.4686
F_mean_3d_T7,alpha,norm2,KNN,0.98,0.6802,0.41,0.4686
F_de_3d_2area,theta,norm3,Logistic Regression,0.5267,0.5313,0.43,0.4686
F_mean_3d_F7,delta,None,XGBoost,0.6333,0.5809,0.48,0.4686
F_de_3d_8rm,beta,norm3,XGBoost,0.78,0.6759,0.46,0.4686
F_dasm_3d_3area,gamma,None,Linear SVM,0.5333,0.546,0.49,0.4686
F_mean_3d_Fz,gamma,None,KNN,0.9933,0.7005,0.47,0.4686
F_median_3d,gamma,None,Ensemble (Majority Vote),0.8533,0.7349,0.49,0.4686
F_dasm_3d_8rm,gamma,norm3,Linear SVM,0.6133,0.583,0.47,0.4686
F_median_3d_3area,gamma,norm2,KNN,0.98,0.6915,0.44,0.4686
F_mean_3d_C3,theta,norm2,XGBoost,0.5867,0.5517,0.42,0.4686
F_de_3d_2area,all,None,Random Forest,0.7533,0.6823,0.45,0.4686
F_peak_3d_T8,gamma,norm2,KNN,0.9933,0.689,0.47,0.4686
F_peak_3d_T8,gamma,norm3,KNN,0.9933,0.689,0.47,0.4686
F_peak_3d_C4,all,norm3,KNN,0.98,0.7524,0.39,0.4686
F_mean_3d_C3,theta,norm3,XGBoost,0.5867,0.5517,0.42,0.4686
F_mean_3d_F8,gamma,norm2,KNN,0.9933,0.6821,0.43,0.4686
F_mean_3d_C4,beta,None,Logistic Regression,0.5333,0.537,0.43,0.4686
F_mean_3d_F8,gamma,norm3,KNN,0.9933,0.6821,0.43,0.4686
F_de_3d_Fp1,all,norm3,Ensemble (Majority Vote),0.7667,0.6692,0.42,0.4686
F_peak_3d_3area,gamma,None,KNN,0.98,0.7398,0.42,0.4686
F_median_3d_C4,all,norm3,KNN,0.9733,0.7315,0.45,0.4686
F_median_3d,delta,norm3,KNN,0.96,0.7653,0.47,0.4686
F_de_3d_1area,alpha,norm3,KNN,1.0,0.6956,0.42,0.4686
F_de_3d_F8,beta,None,KNN,0.9667,0.6989,0.46,0.4686
F_peak_3d,gamma,None,Linear SVM,0.6267,0.6163,0.48,0.4686
F_mean_3d_C4,all,None,KNN,0.9733,0.7428,0.47,0.4686
F_peak_3d_10rm,theta,norm3,XGBoost,0.8333,0.7103,0.45,0.4686
F_mean_3d_10rm,gamma,None,Linear SVM,0.6333,0.5837,0.43,0.4686
F_median_3d_10rm,beta,None,Linear SVM,0.6467,0.58,0.48,0.4686
F_rasm_3d_10rm,all,norm3,XGBoost,1.0,0.9189,0.47,0.4686
F_de_3d_10rm,theta,None,KNN,0.9933,0.7756,0.44,0.4686
F_median_3d_F7,gamma,None,Ensemble (Majority Vote),0.7533,0.6414,0.43,0.4686
F_de_3d_3area,all,norm3,Linear SVM,0.6933,0.6276,0.42,0.4686
F_peak_3d,all,norm3,XGBoost,0.9867,0.8943,0.46,0.4686
F_de_3d_10rm,all,None,Random Forest,0.84,0.7453,0.49,0.4686
F_peak_3d_C4,alpha,None,XGBoost,0.64,0.5807,0.5,0.4686
F_median_3d_3area,all,norm3,XGBoost,0.9733,0.8,0.47,0.4686
F_de_3d_Fp1,all,None,Random Forest,0.7667,0.6657,0.44,0.4686
F_de_3d_2area,alpha,None,XGBoost,0.72,0.6074,0.48,0.4686
F_de_3d_Fp2,delta,None,Ensemble (Majority Vote),0.6933,0.6225,0.5,0.4686
F_peak_3d19,theta,norm3,KNN,0.9667,0.7857,0.42,0.4686
F_mean_3d,delta,None,Ensemble (Majority Vote),0.9,0.7331,0.47,0.4686
F_peak_3d_2area,alpha,norm3,Ensemble (Majority Vote),0.72,0.6232,0.44,0.4686
F_de_3d_T8,theta,None,Linear SVM,0.58,0.5333,0.48,0.4686
F_median_3d19,beta,None,XGBoost,0.9267,0.7926,0.45,0.4686
F_de_3d_1area,alpha,norm2,KNN,1.0,0.6956,0.42,0.4686
F_de_3d_T8,beta,None,Ensemble (Majority Vote),0.6867,0.614,0.44,0.4686
F_de_3d_T8,delta,None,XGBoost,0.6733,0.5887,0.47,0.4686
F_median_3d_T7,theta,None,XGBoost,0.6,0.5667,0.41,0.4686
F_mean_3d_F7,gamma,None,Ensemble (Majority Vote),0.76,0.6444,0.43,0.4686
F_rasm_3d_10rm,delta,None,Linear SVM,0.46,0.4906,0.48,0.4686
F_mean_3d19,gamma,None,Ensemble (Majority Vote),0.8533,0.7471,0.47,0.4686
F_median_3d,theta,None,XGBoost,0.8933,0.7386,0.48,0.4671
F_de_3d,delta,None,Linear SVM,0.7,0.6269,0.49,0.4671
F_de_3d_3area,beta,None,KNN,0.9467,0.7292,0.46,0.4671
F_rasm_3d19,delta,norm3,Linear SVM,0.5933,0.5572,0.44,0.4671
F_peak_3d_Fp2,theta,None,Ensemble (Majority Vote),0.7733,0.6306,0.49,0.4671
F_de_3d_Fz,theta,None,KNN,0.9733,0.7078,0.43,0.4671
F_median_3d_2area,alpha,norm2,XGBoost,0.6733,0.5825,0.47,0.4671
F_rasm_3d_8rm,all,norm2,KNN,0.9867,0.7338,0.41,0.4671
F_median_3d_2area,alpha,None,KNN,0.9733,0.7145,0.39,0.4671
F_peak_3d_F8,theta,None,XGBoost,0.62,0.5823,0.45,0.4671
F_peak_3d_F8,theta,None,Ensemble (Majority Vote),0.7933,0.6349,0.45,0.4671
F_mean_3d_8rm,theta,norm3,XGBoost,0.8333,0.6841,0.45,0.4671
F_median_3d_T8,theta,None,Random Forest,0.64,0.5903,0.48,0.4671
F_median_3d_C3,delta,None,Random Forest,0.6333,0.5913,0.43,0.4671
F_median_3d_T8,all,None,Ensemble (Majority Vote),0.8067,0.6846,0.47,0.4671
F_peak_3d_Fp1,delta,norm3,XGBoost,0.5533,0.552,0.42,0.4671
F_median_3d_Cz,theta,None,Random Forest,0.6667,0.5936,0.48,0.4671
